181,2,1390.87,376.83,411.67,695.35,0.87,-1,-1,-1
181,3,1463.21,248.23,304.95,502.13,0.88,-1,-1,-1
182,1,158.45,121.82,472.31,688.84,0.85,-1,-1,-1
182,2,1396.27,377.58,406.08,692.78,0.88,-1,-1,-1
182,3,1463.06,249.13,307.07,503.16,0.88,-1,-1,-1
183,1,155.70,121.11,475.11,691.42,0.85,-1,-1,-1
183,2,1403.30,379.17,400.00,689.19,0.87,-1,-1,-1
183,3,1464.68,248.11,310.27,506.33,0.89,-1,-1,-1
184,1,154.32,119.86,477.10,693.37,0.86,-1,-1,-1
184,2,1407.61,379.16,395.62,687.15,0.88,-1,-1,-1
184,3,1468.49,249.16,308.51,500.20,0.89,-1,-1,-1
185,1,151.26,118.13,478.49,694.79,0.86,-1,-1,-1
185,2,1406.58,378.83,394.61,688.37,0.87,-1,-1,-1
185,3,1467.94,250.27,311.72,502.99,0.89,-1,-1,-1
186,1,150.08,117.52,477.99,693.51,0.86,-1,-1,-1
186,2,1409.53,380.30,391.07,684.24,0.88,-1,-1,-1
186,3,1470.42,250.66,313.31,502.28,0.89,-1,-1,-1
187,1,154.42,118.07,474.33,688.72,0.87,-1,-1,-1
187,2,1411.06,376.43,394.81,692.92,0.88,-1,-1,-1
187,3,1471.62,251.21,316.80,504.50,0.90,-1,-1,-1
188,1,152.44,118.92,473.53,686.87,0.87,-1,-1,-1
188,2,1410.11,374.23,396.91,698.62,0.89,-1,-1,-1
188,3,1474.85,257.11,315.93,497.57,0.89,-1,-1,-1
189,1,152.68,119.28,474.41,687.92,0.86,-1,-1,-1
189,2,1412.91,373.68,397.21,701.02,0.88,-1,-1,-1
189,3,1477.11,261.23,318.11,496.25,0.89,-1,-1,-1
190,1,151.36,119.30,474.71,687.28,0.87,-1,-1,-1
190,2,1413.97,369.97,398.48,703.02,0.87,-1,-1,-1
190,3,1482.45,268.46,319.77,492.68,0.90,-1,-1,-1
191,1,146.08,118.89,476.69,688.05,0.87,-1,-1,-1
191,2,1416.02,363.75,400.29,705.02,0.86,-1,-1,-1
191,3,1487.61,279.95,318.06,481.94,0.89,-1,-1,-1
192,1,145.14,118.61,477.01,687.30,0.88,-1,-1,-1
192,2,1420.12,361.56,398.96,700.87,0.87,-1,-1,-1
192,3,1487.80,283.29,327.23,488.03,0.84,-1,-1,-1
193,1,146.50,118.39,477.47,688.04,0.89,-1,-1,-1
193,2,1420.49,359.46,399.57,698.78,0.89,-1,-1,-1
193,3,1486.23,288.09,332.54,487.82,0.79,-1,-1,-1
194,1,150.39,118.18,476.25,687.57,0.88,-1,-1,-1
194,2,1417.15,350.21,403.14,701.16,0.89,-1,-1,-1
194,3,1483.82,288.45,345.59,498.52,0.52,-1,-1,-1
195,1,152.17,117.97,475.69,688.12,0.88,-1,-1,-1
195,2,1424.14,348.39,397.29,686.36,0.90,-1,-1,-1
195,3,1490.32,295.91,342.48,481.71,0.38,-1,-1,-1
196,1,153.94,118.21,474.90,688.33,0.88,-1,-1,-1
196,2,1427.43,348.09,390.18,669.14,0.90,-1,-1,-1
196,3,1494.01,311.40,330.88,456.48,0.19,-1,-1,-1
197,1,152.02,118.61,474.69,688.39,0.88,-1,-1,-1
197,2,1433.63,349.12,381.04,649.81,0.90,-1,-1,-1
198,1,152.88,117.89,473.79,688.41,0.89,-1,-1,-1
198,2,1442.82,352.72,369.76,627.08,0.90,-1,-1,-1
199,1,155.11,114.85,473.75,690.90,0.90,-1,-1,-1
199,2,1442.03,350.81,366.62,618.62,0.90,-1,-1,-1
200,1,160.18,114.15,470.65,689.35,0.89,-1,-1,-1
200,2,1436.98,350.75,366.55,613.99,0.89,-1,-1,-1
201,1,164.83,112.59,469.79,691.53,0.89,-1,-1,-1
201,2,1439.27,351.82,366.52,609.12,0.89,-1,-1,-1
202,1,174.43,110.86,467.29,694.10,0.90,-1,-1,-1
202,2,1438.02,347.04,368.30,610.42,0.89,-1,-1,-1
203,1,176.15,109.50,468.69,702.23,0.89,-1,-1,-1
203,2,1435.35,346.49,370.98,611.12,0.87,-1,-1,-1
204,1,178.60,108.73,466.10,703.52,0.89,-1,-1,-1
204,2,1434.49,347.51,374.03,613.95,0.88,-1,-1,-1
205,1,183.94,108.91,462.37,703.22,0.90,-1,-1,-1
205,2,1432.20,348.97,374.39,611.79,0.88,-1,-1,-1
206,1,183.83,110.62,460.11,703.78,0.90,-1,-1,-1
206,2,1431.48,347.04,376.59,614.82,0.89,-1,-1,-1
207,1,192.25,109.83,454.51,700.44,0.91,-1,-1,-1
207,2,1429.45,344.29,378.58,618.13,0.89,-1,-1,-1
208,1,208.23,109.70,447.27,698.10,0.91,-1,-1,-1
208,2,1427.19,339.02,381.16,622.57,0.88,-1,-1,-1
209,1,219.66,112.31,437.40,691.02,0.91,-1,-1,-1
209,2,1430.35,332.24,382.32,625.04,0.87,-1,-1,-1
210,1,233.04,112.43,428.39,686.28,0.91,-1,-1,-1
210,2,1431.27,326.22,383.33,628.37,0.87,-1,-1,-1
211,1,245.14,111.89,419.84,682.76,0.91,-1,-1,-1
211,2,1432.17,320.07,388.43,637.13,0.84,-1,-1,-1
212,1,257.19,109.49,411.90,680.74,0.91,-1,-1,-1
212,2,1431.71,316.38,387.27,636.07,0.85,-1,-1,-1
212,3,1453.75,305.07,481.85,664.63,0.74,-1,-1,-1
213,1,270.59,109.77,402.60,675.61,0.93,-1,-1,-1
213,2,1433.21,313.63,391.61,641.79,0.84,-1,-1,-1
213,3,1467.44,299.89,481.91,658.50,0.65,-1,-1,-1
214,1,282.48,108.27,395.03,672.70,0.93,-1,-1,-1
214,2,1428.77,310.65,389.21,639.56,0.86,-1,-1,-1
214,3,1500.32,301.16,457.24,622.00,0.70,-1,-1,-1
215,1,291.91,107.73,388.30,671.68,0.92,-1,-1,-1
215,2,1426.81,306.85,386.44,636.18,0.86,-1,-1,-1
215,3,1520.62,301.41,446.70,608.86,0.78,-1,-1,-1
216,1,299.56,107.54,382.85,671.37,0.92,-1,-1,-1
216,2,1424.79,303.62,387.93,641.49,0.85,-1,-1,-1
216,3,1538.52,301.51,431.18,588.05,0.76,-1,-1,-1
217,1,309.58,106.46,377.42,670.58,0.92,-1,-1,-1
217,2,1423.93,300.47,387.55,643.77,0.87,-1,-1,-1
217,3,1553.26,302.01,419.55,575.64,0.80,-1,-1,-1
218,1,319.06,105.48,372.20,668.58,0.92,-1,-1,-1
218,2,1425.20,298.95,383.06,638.02,0.88,-1,-1,-1
218,3,1556.75,303.82,417.06,575.45,0.81,-1,-1,-1
219,1,328.54,103.51,368.11,667.74,0.92,-1,-1,-1
219,2,1428.11,300.70,374.19,623.61,0.88,-1,-1,-1
219,3,1567.82,308.17,409.71,568.43,0.81,-1,-1,-1
220,1,339.95,105.89,359.10,657.63,0.90,-1,-1,-1
220,2,1432.40,302.68,366.87,611.65,0.89,-1,-1,-1
220,3,1572.75,307.46,405.57,568.07,0.81,-1,-1,-1
221,1,350.47,112.29,349.97,646.34,0.91,-1,-1,-1
221,2,1434.05,300.98,361.72,603.26,0.89,-1,-1,-1
221,3,1579.15,311.73,404.50,569.52,0.82,-1,-1,-1
222,1,355.51,112.31,346.06,645.20,0.89,-1,-1,-1
222,2,1435.56,297.46,358.05,595.51,0.89,-1,-1,-1
222,3,1574.02,313.47,405.86,571.96,0.82,-1,-1,-1
223,1,361.00,111.27,341.21,642.69,0.90,-1,-1,-1
223,2,1434.82,293.85,356.94,592.77,0.89,-1,-1,-1
223,3,1574.53,321.86,404.02,570.65,0.83,-1,-1,-1
224,1,367.74,112.35,337.27,641.87,0.90,-1,-1,-1
224,2,1436.56,290.08,356.09,589.67,0.88,-1,-1,-1
224,3,1577.82,321.19,405.59,573.35,0.84,-1,-1,-1
225,1,377.00,112.01,331.92,640.65,0.91,-1,-1,-1
225,2,1434.57,287.57,356.37,589.25,0.89,-1,-1,-1
225,3,1575.89,327.32,403.46,568.49,0.82,-1,-1,-1
226,1,385.50,115.41,324.74,637.94,0.90,-1,-1,-1
226,2,1434.51,286.88,356.32,587.90,0.89,-1,-1,-1
226,3,1583.52,323.69,405.61,572.49,0.84,-1,-1,-1
227,1,393.93,119.03,318.79,636.44,0.90,-1,-1,-1
227,2,1435.54,286.13,355.42,584.57,0.90,-1,-1,-1
227,3,1584.31,325.20,405.07,571.64,0.87,-1,-1,-1
228,1,403.19,120.51,312.20,634.06,0.90,-1,-1,-1
228,2,1438.09,286.52,354.34,581.08,0.90,-1,-1,-1
228,3,1583.35,337.46,395.34,558.38,0.85,-1,-1,-1
229,1,412.50,123.09,305.88,632.39,0.90,-1,-1,-1
229,2,1437.44,284.39,355.97,582.26,0.91,-1,-1,-1
229,3,1587.17,342.64,390.69,553.33,0.85,-1,-1,-1
230,1,417.98,122.69,304.99,642.03,0.89,-1,-1,-1
230,2,1439.15,285.87,355.05,578.83,0.91,-1,-1,-1
230,3,1584.66,344.46,390.73,554.45,0.86,-1,-1,-1
231,1,427.92,121.34,301.39,647.45,0.89,-1,-1,-1
231,2,1441.66,287.82,354.52,576.32,0.91,-1,-1,-1
231,3,1593.60,357.55,381.45,539.76,0.88,-1,-1,-1
232,1,440.03,124.74,294.63,646.76,0.90,-1,-1,-1
232,2,1441.34,283.89,356.81,578.43,0.91,-1,-1,-1
232,3,1601.96,369.96,369.59,521.61,0.87,-1,-1,-1
233,1,449.96,127.17,289.73,649.15,0.90,-1,-1,-1
233,2,1441.96,284.22,357.35,576.96,0.91,-1,-1,-1
233,3,1599.69,367.93,370.96,523.56,0.87,-1,-1,-1
234,1,458.85,127.32,285.33,651.68,0.90,-1,-1,-1
234,2,1446.39,283.37,360.91,578.12,0.90,-1,-1,-1
234,3,1598.55,362.91,373.77,527.35,0.87,-1,-1,-1
235,1,465.90,127.77,282.84,657.75,0.89,-1,-1,-1
235,2,1448.12,281.18,366.18,582.30,0.91,-1,-1,-1
235,3,1609.65,351.02,381.72,542.61,0.78,-1,-1,-1
236,1,474.03,124.40,281.05,663.54,0.89,-1,-1,-1
236,2,1449.95,278.79,372.76,587.88,0.90,-1,-1,-1
236,3,1613.14,351.61,379.46,542.40,0.81,-1,-1,-1
237,1,482.24,124.69,277.81,664.98,0.90,-1,-1,-1
237,2,1453.42,282.32,373.66,583.88,0.90,-1,-1,-1
237,3,1617.91,351.63,379.11,544.55,0.68,-1,-1,-1
238,1,490.55,124.78,275.67,667.22,0.90,-1,-1,-1
238,2,1452.58,278.14,379.93,588.55,0.90,-1,-1,-1
238,3,1610.57,336.06,389.99,561.51,0.65,-1,-1,-1
239,1,498.29,124.79,273.96,670.36,0.90,-1,-1,-1
239,2,1450.76,280.11,383.38,587.39,0.90,-1,-1,-1
239,3,1605.07,320.79,401.13,579.88,0.59,-1,-1,-1
240,1,507.53,124.49,271.91,669.45,0.88,-1,-1,-1
240,2,1459.91,280.76,391.26,588.27,0.87,-1,-1,-1
240,3,1599.76,310.79,404.15,587.88,0.37,-1,-1,-1
241,1,519.89,128.90,261.69,645.19,0.87,-1,-1,-1
241,2,1454.81,281.33,395.93,585.68,0.89,-1,-1,-1
242,1,530.08,133.24,255.68,629.91,0.88,-1,-1,-1
242,2,1468.36,285.40,402.92,584.71,0.85,-1,-1,-1
243,1,538.20,136.89,253.72,625.24,0.87,-1,-1,-1
243,2,1480.03,285.62,409.83,582.74,0.87,-1,-1,-1
244,1,544.98,138.19,253.25,625.99,0.86,-1,-1,-1
244,2,1482.21,285.12,419.48,584.96,0.87,-1,-1,-1
245,1,554.20,138.62,250.39,621.66,0.85,-1,-1,-1
245,2,1481.42,288.89,425.94,584.49,0.87,-1,-1,-1
246,1,563.08,141.38,250.33,624.88,0.83,-1,-1,-1
246,2,1479.35,290.17,429.73,583.59,0.87,-1,-1,-1
247,1,576.01,145.60,247.65,619.69,0.82,-1,-1,-1
247,2,1482.01,287.55,433.30,584.00,0.89,-1,-1,-1
248,1,586.15,143.88,249.10,624.33,0.78,-1,-1,-1
248,2,1485.55,287.00,434.50,580.79,0.89,-1,-1,-1
249,1,590.91,144.80,247.71,624.52,0.79,-1,-1,-1
249,2,1491.82,286.05,437.67,580.63,0.89,-1,-1,-1
250,1,594.29,147.59,248.10,628.04,0.78,-1,-1,-1
250,2,1496.97,287.74,441.75,585.87,0.88,-1,-1,-1
251,1,601.45,146.09,252.36,638.36,0.78,-1,-1,-1
251,2,1493.93,283.70,442.94,585.52,0.88,-1,-1,-1
252,1,608.12,148.69,252.54,636.73,0.76,-1,-1,-1
252,2,1491.18,282.90,444.40,586.41,0.88,-1,-1,-1
253,1,614.53,148.02,255.40,646.79,0.75,-1,-1,-1
253,2,1488.37,282.31,445.86,586.45,0.87,-1,-1,-1
254,1,624.98,148.02,255.64,654.64,0.73,-1,-1,-1
254,2,1487.23,282.84,446.30,585.14,0.87,-1,-1,-1
255,1,636.92,154.82,253.25,656.56,0.72,-1,-1,-1
255,2,1482.12,281.00,452.08,592.86,0.87,-1,-1,-1
256,1,665.70,154.02,255.24,658.24,0.69,-1,-1,-1
256,2,1482.25,279.59,453.49,594.44,0.87,-1,-1,-1
257,1,684.99,150.30,249.76,641.73,0.67,-1,-1,-1
257,2,1480.17,276.88,456.37,598.08,0.87,-1,-1,-1
258,1,689.25,152.06,267.08,693.53,0.72,-1,-1,-1
258,2,1478.03,281.13,455.93,597.68,0.87,-1,-1,-1
259,1,707.29,147.29,280.73,727.37,0.73,-1,-1,-1
259,2,1479.16,284.10,448.25,585.32,0.86,-1,-1,-1
260,1,709.56,146.22,283.63,741.96,0.73,-1,-1,-1
260,2,1473.62,280.21,451.25,588.56,0.86,-1,-1,-1
261,1,720.97,150.09,271.89,711.55,0.73,-1,-1,-1
261,2,1463.82,273.64,453.75,594.02,0.85,-1,-1,-1
262,1,732.32,153.51,266.93,692.71,0.72,-1,-1,-1
262,2,1453.00,272.93,449.04,593.74,0.85,-1,-1,-1
263,1,741.65,156.98,259.68,668.24,0.71,-1,-1,-1
263,2,1447.77,270.66,443.69,593.61,0.85,-1,-1,-1
264,1,755.60,160.03,258.27,654.79,0.75,-1,-1,-1
264,2,1443.42,265.29,438.96,594.57,0.87,-1,-1,-1
265,1,764.64,162.89,260.17,641.53,0.76,-1,-1,-1
265,2,1446.19,266.68,430.33,588.03,0.88,-1,-1,-1
266,1,766.66,161.36,261.76,637.42,0.75,-1,-1,-1
266,2,1446.83,266.24,425.79,587.74,0.86,-1,-1,-1
267,1,759.56,164.30,262.73,629.49,0.76,-1,-1,-1
267,2,1449.07,266.12,419.12,584.70,0.86,-1,-1,-1
268,1,762.86,169.22,266.76,631.41,0.77,-1,-1,-1
268,2,1445.12,254.65,415.83,587.99,0.86,-1,-1,-1
269,1,765.79,173.20,273.45,637.42,0.79,-1,-1,-1
269,2,1447.46,250.54,405.96,580.29,0.87,-1,-1,-1
270,1,774.10,178.00,278.04,650.50,0.80,-1,-1,-1
270,2,1444.30,243.47,399.37,577.97,0.88,-1,-1,-1
271,1,781.25,181.05,281.72,664.08,0.82,-1,-1,-1
271,2,1444.83,240.48,388.99,569.63,0.89,-1,-1,-1
272,1,791.33,183.14,284.15,675.20,0.82,-1,-1,-1
272,2,1446.66,233.27,378.57,560.92,0.89,-1,-1,-1
272,3,1630.75,316.27,390.79,574.47,0.56,-1,-1,-1
273,1,801.09,182.69,288.96,694.50,0.82,-1,-1,-1
273,2,1451.95,231.15,364.56,545.45,0.88,-1,-1,-1
273,3,1639.63,321.80,385.72,561.47,0.45,-1,-1,-1
274,1,808.49,182.30,289.83,704.23,0.81,-1,-1,-1
274,2,1453.84,223.65,353.83,534.44,0.89,-1,-1,-1
274,3,1641.04,326.30,387.61,558.18,0.39,-1,-1,-1
275,1,817.96,181.78,288.74,708.11,0.81,-1,-1,-1
275,2,1459.37,223.86,339.29,515.48,0.88,-1,-1,-1
275,3,1628.80,320.98,381.82,555.55,0.35,-1,-1,-1
276,1,823.08,181.08,293.13,728.44,0.82,-1,-1,-1
276,2,1462.68,219.60,332.89,507.21,0.89,-1,-1,-1
276,3,1631.65,312.49,393.65,574.35,0.43,-1,-1,-1
277,1,830.48,182.06,292.62,737.02,0.83,-1,-1,-1
277,2,1464.42,215.49,329.73,504.17,0.90,-1,-1,-1
277,3,1637.40,314.82,391.56,572.30,0.39,-1,-1,-1
278,1,838.84,183.84,284.27,723.06,0.81,-1,-1,-1
278,2,1466.73,215.31,325.42,499.14,0.89,-1,-1,-1
278,3,1638.47,313.98,389.42,570.89,0.31,-1,-1,-1
279,1,847.06,184.61,277.31,713.40,0.82,-1,-1,-1
279,2,1465.92,213.89,326.15,501.42,0.89,-1,-1,-1
279,3,1638.26,313.23,386.21,565.75,0.30,-1,-1,-1
280,1,854.36,185.73,273.04,707.83,0.82,-1,-1,-1
280,2,1468.52,213.63,320.76,493.43,0.88,-1,-1,-1
280,3,1623.93,314.45,382.61,563.82,0.34,-1,-1,-1
281,1,863.27,188.01,271.16,710.18,0.84,-1,-1,-1
281,2,1469.46,214.85,317.79,489.49,0.88,-1,-1,-1
281,3,1634.52,313.74,377.79,553.06,0.28,-1,-1,-1
282,1,871.53,195.99,265.97,702.94,0.85,-1,-1,-1
282,2,1467.44,211.68,320.36,493.75,0.88,-1,-1,-1
282,3,1641.88,315.87,378.26,546.68,0.34,-1,-1,-1
283,1,878.36,197.19,263.04,700.10,0.85,-1,-1,-1
283,2,1465.71,208.66,323.37,498.88,0.87,-1,-1,-1
283,3,1651.09,319.19,370.24,529.98,0.34,-1,-1,-1
284,1,886.11,199.19,256.93,686.50,0.86,-1,-1,-1
284,2,1464.83,206.59,328.60,507.57,0.86,-1,-1,-1
284,3,1659.35,319.68,364.72,521.62,0.42,-1,-1,-1
285,1,891.57,197.78,253.96,681.05,0.86,-1,-1,-1
285,2,1464.24,203.55,327.65,506.25,0.86,-1,-1,-1
285,3,1665.04,318.05,364.45,518.13,0.60,-1,-1,-1
286,1,897.78,200.13,251.67,675.51,0.87,-1,-1,-1
286,2,1468.02,204.84,327.60,507.00,0.88,-1,-1,-1
286,3,1672.90,322.95,359.82,508.54,0.56,-1,-1,-1
287,1,903.25,205.53,251.41,676.31,0.85,-1,-1,-1
287,2,1468.18,204.09,325.46,504.25,0.89,-1,-1,-1
287,3,1676.63,326.70,358.68,502.34,0.34,-1,-1,-1
288,1,907.28,210.87,251.59,679.47,0.85,-1,-1,-1
288,2,1469.48,202.41,328.09,509.17,0.89,-1,-1,-1
288,3,1682.09,326.41,359.42,498.02,0.31,-1,-1,-1
289,1,910.44,216.17,253.79,688.50,0.84,-1,-1,-1
289,2,1468.97,195.70,331.08,515.15,0.89,-1,-1,-1
289,3,1684.19,308.39,375.98,516.29,0.24,-1,-1,-1
290,1,914.22,223.63,253.70,689.88,0.83,-1,-1,-1
290,2,1475.39,193.52,328.35,512.76,0.90,-1,-1,-1
290,3,1689.52,312.17,378.02,513.00,0.26,-1,-1,-1
291,1,916.94,228.70,255.34,695.09,0.83,-1,-1,-1
291,2,1486.16,193.67,323.57,508.04,0.90,-1,-1,-1
291,3,1689.20,313.39,380.80,511.84,0.37,-1,-1,-1
292,1,918.70,233.27,258.77,705.38,0.82,-1,-1,-1
292,2,1496.33,191.17,322.45,510.11,0.90,-1,-1,-1
292,3,1689.88,318.45,381.70,506.93,0.33,-1,-1,-1
293,1,925.40,237.35,259.30,708.51,0.81,-1,-1,-1
293,2,1509.19,190.75,317.88,508.12,0.91,-1,-1,-1
293,3,1687.39,323.91,380.70,501.04,0.28,-1,-1,-1
294,1,933.01,239.35,255.99,697.37,0.79,-1,-1,-1
294,2,1521.03,189.94,310.83,499.89,0.88,-1,-1,-1
294,3,1681.57,307.00,396.35,519.08,0.26,-1,-1,-1
295,1,935.08,241.57,260.64,709.08,0.80,-1,-1,-1
295,2,1528.91,191.19,305.21,493.57,0.89,-1,-1,-1
295,3,1676.65,302.67,400.56,522.71,0.24,-1,-1,-1
296,1,935.73,244.05,269.30,733.80,0.82,-1,-1,-1
296,2,1533.79,188.03,307.81,500.89,0.90,-1,-1,-1
296,3,1672.76,298.57,401.85,523.10,0.30,-1,-1,-1
297,1,941.96,244.89,271.85,744.26,0.81,-1,-1,-1
297,2,1538.88,185.29,304.30,496.48,0.91,-1,-1,-1
297,3,1678.31,297.82,402.18,519.60,0.32,-1,-1,-1
298,1,945.00,244.36,279.29,767.40,0.81,-1,-1,-1
298,2,1539.44,184.03,304.18,496.90,0.90,-1,-1,-1
298,3,1671.09,294.38,409.07,527.67,0.29,-1,-1,-1
299,1,948.96,243.93,284.26,784.86,0.80,-1,-1,-1
299,2,1539.41,180.39,303.15,493.29,0.90,-1,-1,-1
299,3,1676.42,281.92,418.21,536.38,0.33,-1,-1,-1
300,1,952.69,244.24,289.44,803.46,0.79,-1,-1,-1
300,2,1540.15,174.37,305.09,493.75,0.90,-1,-1,-1
300,3,1679.63,281.33,416.90,532.11,0.32,-1,-1,-1
301,1,955.87,242.56,297.94,833.37,0.81,-1,-1,-1
301,2,1545.08,178.52,305.10,489.41,0.90,-1,-1,-1
301,3,1681.67,286.08,412.81,524.70,0.27,-1,-1,-1
302,1,960.73,240.28,299.32,842.79,0.82,-1,-1,-1
302,2,1550.08,179.58,306.24,484.87,0.89,-1,-1,-1
302,3,1677.20,314.78,395.65,502.43,0.15,-1,-1,-1
303,1,965.23,247.51,296.53,836.71,0.85,-1,-1,-1
303,2,1553.30,181.67,308.43,481.32,0.89,-1,-1,-1
303,3,1651.09,242.66,466.50,598.59,0.37,-1,-1,-1
304,1,974.77,252.43,283.99,796.92,0.86,-1,-1,-1
304,2,1555.81,185.61,311.09,478.44,0.88,-1,-1,-1
304,3,1662.24,264.65,443.49,568.33,0.29,-1,-1,-1
305,1,979.60,255.12,279.82,781.36,0.86,-1,-1,-1
305,2,1557.18,183.86,315.68,478.34,0.88,-1,-1,-1
305,3,1649.97,207.12,485.61,628.54,0.38,-1,-1,-1
306,1,980.69,260.91,282.86,787.15,0.86,-1,-1,-1
306,2,1560.92,185.29,321.26,478.67,0.87,-1,-1,-1
306,3,1653.88,185.70,487.53,636.94,0.48,-1,-1,-1
307,1,982.15,264.45,285.08,789.52,0.86,-1,-1,-1
307,2,1560.91,183.49,328.27,481.23,0.87,-1,-1,-1
307,3,1658.21,212.97,468.95,614.85,0.41,-1,-1,-1
308,1,983.17,270.22,289.30,796.32,0.86,-1,-1,-1
308,2,1560.54,186.49,333.68,481.51,0.86,-1,-1,-1
308,3,1653.51,209.45,468.33,619.57,0.43,-1,-1,-1
309,1,984.10,275.08,291.83,797.77,0.87,-1,-1,-1
309,2,1563.34,184.56,340.12,482.98,0.87,-1,-1,-1
309,3,1658.32,216.42,458.38,609.56,0.61,-1,-1,-1
310,1,984.56,278.27,294.56,798.49,0.87,-1,-1,-1
310,2,1566.54,186.33,340.91,476.09,0.88,-1,-1,-1
310,3,1666.80,230.06,445.87,594.15,0.65,-1,-1,-1
311,1,985.48,278.91,298.48,804.36,0.87,-1,-1,-1
311,2,1568.48,187.90,344.13,473.52,0.88,-1,-1,-1
311,3,1669.45,224.58,448.08,600.15,0.64,-1,-1,-1
312,1,989.15,284.15,301.20,804.88,0.86,-1,-1,-1
312,2,1574.90,191.15,344.27,467.30,0.89,-1,-1,-1
312,3,1668.38,219.43,448.86,604.90,0.62,-1,-1,-1
313,1,995.09,290.56,301.04,793.40,0.86,-1,-1,-1
313,2,1575.72,191.62,348.35,467.26,0.86,-1,-1,-1
313,3,1660.90,212.51,448.63,610.22,0.66,-1,-1,-1
314,1,999.38,293.74,302.48,789.21,0.87,-1,-1,-1
314,2,1578.55,197.08,349.23,464.37,0.86,-1,-1,-1
314,3,1657.23,212.94,441.97,604.54,0.58,-1,-1,-1
315,1,999.77,291.86,308.66,796.43,0.86,-1,-1,-1
315,2,1580.71,197.19,351.77,465.27,0.86,-1,-1,-1
315,3,1664.84,204.34,449.51,617.29,0.68,-1,-1,-1
316,1,999.26,298.21,310.83,789.01,0.88,-1,-1,-1
316,2,1582.62,193.96,355.53,468.04,0.85,-1,-1,-1
316,3,1664.58,206.45,446.40,615.60,0.68,-1,-1,-1
317,1,997.49,300.50,316.82,790.25,0.89,-1,-1,-1
317,2,1589.03,195.21,354.08,465.76,0.86,-1,-1,-1
317,3,1668.61,209.79,440.96,610.68,0.62,-1,-1,-1
318,1,992.65,303.73,322.45,787.62,0.89,-1,-1,-1
318,2,1594.66,200.37,350.91,462.58,0.86,-1,-1,-1
318,3,1671.49,212.22,437.34,607.07,0.55,-1,-1,-1
319,1,990.32,309.53,325.31,776.61,0.89,-1,-1,-1
319,2,1599.66,198.75,352.47,465.57,0.86,-1,-1,-1
319,3,1668.07,216.33,427.92,597.25,0.59,-1,-1,-1
320,1,987.43,316.45,328.99,767.58,0.89,-1,-1,-1
320,2,1604.87,200.02,350.20,464.83,0.87,-1,-1,-1
320,3,1663.00,217.38,424.20,593.47,0.67,-1,-1,-1
321,1,982.42,318.31,334.48,762.49,0.89,-1,-1,-1
321,2,1609.55,199.59,354.16,473.11,0.85,-1,-1,-1
321,3,1658.89,205.60,423.16,597.49,0.69,-1,-1,-1
322,1,977.22,321.22,340.69,759.48,0.90,-1,-1,-1
322,2,1612.78,195.90,353.58,476.24,0.85,-1,-1,-1
322,3,1654.08,200.66,420.00,598.99,0.70,-1,-1,-1
323,1,974.08,324.38,346.47,757.42,0.90,-1,-1,-1
323,2,1612.78,191.54,360.73,489.40,0.85,-1,-1,-1
323,3,1654.95,197.43,417.66,599.54,0.66,-1,-1,-1
324,1,970.53,326.75,353.29,757.77,0.89,-1,-1,-1
324,2,1613.15,189.76,360.69,492.47,0.87,-1,-1,-1
324,3,1666.07,237.53,396.54,568.48,0.70,-1,-1,-1
325,1,967.06,329.87,360.06,759.17,0.89,-1,-1,-1
325,2,1612.61,188.20,360.53,495.61,0.87,-1,-1,-1
325,3,1663.08,232.95,400.75,577.24,0.64,-1,-1,-1
326,1,964.31,327.67,366.61,762.41,0.88,-1,-1,-1
326,2,1613.14,184.86,359.31,497.18,0.87,-1,-1,-1
326,3,1662.91,239.81,395.24,572.49,0.75,-1,-1,-1
327,1,961.69,332.31,369.83,758.12,0.88,-1,-1,-1
327,2,1612.84,182.01,359.01,500.46,0.87,-1,-1,-1
327,3,1658.84,223.43,405.43,591.45,0.70,-1,-1,-1
328,1,959.86,330.85,375.02,760.22,0.88,-1,-1,-1
328,2,1612.87,175.72,361.90,508.63,0.87,-1,-1,-1
328,3,1656.37,206.14,413.52,608.54,0.70,-1,-1,-1
329,1,956.74,330.06,378.29,758.86,0.88,-1,-1,-1
329,2,1615.40,175.25,355.46,503.10,0.87,-1,-1,-1
329,3,1654.00,192.16,417.27,620.70,0.74,-1,-1,-1
330,1,954.11,329.08,381.20,756.62,0.88,-1,-1,-1
330,2,1616.94,174.56,348.70,497.04,0.87,-1,-1,-1
330,3,1662.71,182.95,423.86,634.70,0.59,-1,-1,-1
331,1,952.94,327.16,384.99,757.88,0.88,-1,-1,-1
331,2,1618.46,174.65,343.49,492.92,0.87,-1,-1,-1
331,3,1666.92,181.12,421.22,634.61,0.61,-1,-1,-1
332,1,950.30,326.37,388.44,758.40,0.88,-1,-1,-1
332,2,1619.45,173.26,342.93,495.15,0.87,-1,-1,-1
332,3,1673.21,181.89,418.43,633.37,0.63,-1,-1,-1
333,1,948.39,330.43,391.57,756.57,0.88,-1,-1,-1
333,2,1619.42,167.51,346.95,503.59,0.86,-1,-1,-1
333,3,1668.77,197.19,403.57,612.92,0.68,-1,-1,-1
334,1,946.39,326.48,394.13,757.24,0.89,-1,-1,-1
334,2,1620.41,168.89,344.02,501.50,0.88,-1,-1,-1
334,3,1675.39,189.61,404.81,616.16,0.65,-1,-1,-1
335,1,947.13,327.30,396.80,757.52,0.89,-1,-1,-1
